agg,bnd,emb,hyg,ief,lqd,mub,shy,tip,tlt,coffee,copper,corn,crude_oil,gold,natural_gas,platinum,silver,soybeans,wheat,aapl,amzn,jnj,jpm,msft,nflx,nvda,tsla,v,xom
-0.0038957987,0.009499777,0.014628202,-0.034257386,0.010021624,0.010853255,0.005207422,-0.0001880023,-0.00741254,-0.03302128,0.124120034,-0.25281042,0.0047657564,-0.011210613,-0.10068052,-0.122798085,0.020297661,-0.05847387,-0.028020551,-0.09564807,0.047419067,0.018756198,-0.050113823,-0.015104251,0.012672855,-0.025920369,0.04612042,0.038627747,0.075255156,0.033793926
-0.0067331158,0.0035918313,-0.017314775,0.00045268954,0.008842657,0.009745615,0.0023277204,0.00014597055,-0.01047419,-0.024441246,-0.09443648,0.14689174,-0.014994191,0.038625192,0.08217768,0.12579663,0.006066121,0.0144329,0.071034215,0.03388736,0.055007406,-0.014499389,0.0014036824,0.07011429,0.009908026,-0.015498988,0.03752686,0.017640738,0.048118602,-0.022288643
-0.0010467513,0.0049974164,0.0034888734,-0.033751428,-0.0070989644,0.003996637,-0.0002705101,0.00050266954,0.003528755,-0.021816008,0.066279404,-0.15804328,-0.0006538637,-0.0069357846,-0.047094863,-0.061631158,0.010019203,-0.033540405,0.012294099,-0.06298811,0.07968429,-0.018867651,-0.03401044,0.0025617518,-0.0013460515,-0.089911774,0.071216315,0.051238492,0.059887443,0.008214698
-0.0018975798,0.0012662526,-0.0065483646,-0.00017531107,0.0022750937,0.0026138683,-0.00057366,0.0005442336,-0.002083208,-0.015914328,-0.02633439,0.016496707,-0.0080539575,0.016857438,0.019103946,0.0485792,0.0024207998,0.003070549,0.05370673,-0.0057799034,0.048406303,-0.03256292,-0.0079008,0.040130995,0.013339791,-0.033649433,0.0496394,0.023343818,0.051127937,0.0062607657
-0.006185531,0.005241209,-0.0043740394,-0.0025990254,0.012149975,0.010448238,0.002247149,-0.00023110781,-0.013772894,-0.021552835,-0.012383671,0.01631019,-0.008199416,0.00692809,0.011876358,0.023523742,0.012747623,-0.007995932,0.028355977,-0.009705115,0.06385564,0.0046489676,-0.016254166,0.046934355,0.01977833,-0.028563593,0.043510154,0.034491815,0.022114735,-0.0030212943
-0.0019551774,-0.002633635,-0.0036388582,0.0527613,0.017084444,0.0022040068,-0.0036674433,0.00034118208,-0.013759853,0.0136226695,-0.050759286,0.065433815,-0.00618314,0.013089362,0.018627545,0.087818556,0.0017795515,0.017867047,0.056258112,0.019487424,0.07283299,-0.02320311,0.009883175,0.11009024,0.05161964,0.07788211,0.02468292,0.008199913,0.004344861,0.031673793
-0.0037909497,0.0031694304,-0.0041878433,0.00074692885,0.008878527,0.005621106,0.0013756388,4.6343135e-05,-0.008013978,-0.025269363,-0.012256184,-0.0105769,-0.006484178,0.017419342,0.007930179,0.042995848,0.008590415,6.120652e-05,0.038773518,-0.008829402,0.05797124,-0.02539526,-0.012061852,0.040814895,0.01816295,-0.022418674,0.055883624,0.020580603,0.060975824,0.009332474
0.00033285268,0.0008460473,-0.006067226,-0.015585278,-0.00507572,0.0005394211,2.3531757e-06,0.0010696481,0.0059849923,-0.028537635,-0.0029605615,-0.028901085,-0.0052371393,0.008193711,0.0035823989,0.016937468,0.00038809277,0.006437108,0.023977408,-0.023437891,0.03537952,-0.037382863,-0.013828653,0.016933223,-0.0015559981,-0.0660066,0.066840805,0.039760932,0.056028377,0.012838907
-0.0049685948,0.0027956713,-0.008521692,0.009309649,0.012442375,0.007441488,0.0014214172,5.7661673e-05,-0.011294672,-0.018964069,-0.045507286,0.06525101,-0.012395442,0.022598058,0.035444897,0.070123315,0.008678833,0.009679994,0.034402296,0.008089138,0.052584115,0.0018223128,-0.0051551037,0.04870469,0.02176548,0.007206537,0.045532875,0.027704433,0.036263846,9.2793256e-05
-0.0021196797,-0.0016690192,-0.015290085,0.020194035,0.00663115,0.0013368285,-0.00042393763,0.00050136,-0.0034508957,-0.013680366,-0.0937712,0.124252036,-0.017904608,0.03625037,0.06468646,0.13323161,-0.0011309088,0.035948444,0.05279361,0.029266441,0.04696309,-0.027440675,0.009543389,0.06541345,0.017586814,0.01732435,0.051523507,0.016593087,0.040562853,-0.0030780286
-0.005223352,0.006585679,-0.007415209,-0.03192687,0.003125993,0.008771914,0.0028999653,-0.0001313804,-0.0045763617,-0.041856587,-0.0007706969,-0.0058450866,-0.011762106,0.013179467,0.013042875,0.023844026,0.012408872,-0.01571471,0.041340917,-0.02118133,0.0573855,-0.017065765,-0.024500953,0.010744644,-0.0026920568,-0.09064257,0.07446684,0.039967,0.058007546,-0.010580212
