agg,bnd,emb,hyg,ief,lqd,mub,shy,tip,tlt,coffee,copper,corn,crude_oil,gold,natural_gas,platinum,silver,soybeans,wheat,aapl,amzn,jnj,jpm,msft,nflx,nvda,tsla,v,xom
0.0015723382,0.001351706,-0.0028220578,-0.0043496247,0.003045335,0.0004124727,0.00085094385,0.000116503485,0.0024084533,0.009004921,-0.013775424,-0.023198565,-0.013858462,-0.020150177,-0.011509402,-0.0071083824,-0.011816988,-0.023230972,-0.0068498715,-0.01591382,-0.00961682,-0.0172685,-0.008288312,-0.02179753,-0.018335277,-0.044542097,-0.030365814,-0.025990749,-0.01076477,-0.013366164
-0.0004869351,-0.0002757924,0.0029886395,0.0041166847,-0.0016303597,0.00097031146,0.00048210786,-1.9306786e-05,-0.00056455896,-0.0029861792,0.0068028183,0.012352234,0.007972352,0.012341649,0.006568347,0.0021737793,0.0075391526,0.014273692,0.006485352,0.011881791,0.012257261,0.012248128,0.0064302245,0.0151453735,0.01223221,0.020005226,0.023094995,0.014378557,0.009010699,0.010612579
0.0010903133,0.0009701974,-0.0022670883,-0.0031401773,0.002159638,0.00051901914,0.000893705,8.070712e-05,0.0018469107,0.0069837333,-0.01037835,-0.018070037,-0.007298367,-0.016277434,-0.008656879,-0.00597579,-0.010212319,-0.019928185,-0.005654853,-0.012181125,-0.00611264,-0.012268136,-0.006734998,-0.019660886,-0.015198326,-0.037227355,-0.024065746,-0.017618839,-0.0082335835,-0.0105642
4.5139575e-05,0.00030786006,0.00100726,0.002017554,-0.0002953621,0.00097403466,0.00062797277,1.4086974e-05,0.0002023667,0.0006457385,0.0016730595,0.0030577597,-0.00014916249,0.002149727,0.00043669995,0.00037757854,0.0022051642,0.004862063,0.0030164614,0.0032349618,0.0047098747,0.0039260797,0.0028135693,0.005005274,0.001094871,-0.0012078171,0.0063675544,0.0022489878,0.0034551395,0.0033769445
6.611404e-05,0.00016737908,0.0011661506,0.0019412774,-0.00021489983,0.00091107935,0.0006682299,5.295368e-06,7.346978e-05,-0.00010663382,0.0012983776,0.0027022436,0.002449749,0.0038851628,0.001145956,-0.00024229292,0.0018678417,0.0026359921,0.0035731285,0.0038251511,0.0052494835,0.0044089514,0.0029347832,0.0033498555,0.0024560825,0.00080782175,0.0075085624,0.0044719465,0.0041822093,0.004053112
-0.0009150468,-0.00036677357,0.003792317,0.0054530366,-0.002653059,0.001209625,0.00036738417,-4.9893068e-05,-0.001138522,-0.0046694577,0.011677546,0.01816894,0.010506203,0.01629549,0.009172821,0.0055643497,0.009819624,0.017834937,0.009124027,0.01642337,0.012750027,0.013656366,0.009104557,0.017961768,0.014777856,0.032128856,0.030405102,0.01961997,0.010419247,0.013412641
0.00018161631,0.00017095987,0.0009435063,0.0018189007,-0.0004302447,0.0009957914,0.00049111655,9.128534e-06,0.00014143994,-2.7132564e-05,0.0017220395,0.002885535,0.0017556709,0.0027093661,0.0009198619,6.353657e-06,0.0011712825,0.0028930558,0.0024331058,0.004045723,0.004733611,0.0035518287,0.0021111066,0.002494254,0.0028637217,0.0021479616,0.0044803233,0.0040350086,0.0035294709,0.0034363065
0.00050282455,0.00063139515,-0.00021753032,-9.795168e-05,0.0006152028,0.000945477,0.00094477483,3.4667035e-05,0.000841736,0.003416785,-0.0030679738,-0.0058455286,-0.0048836404,-0.0048323795,-0.004119184,-0.0022488083,-0.0026718304,-0.005110741,-0.0005746069,-0.0036455553,-0.00031404296,-0.0032787453,-0.0011833522,-0.0056524025,-0.00535984,-0.015014486,-0.0066907965,-0.0052170292,-0.00043535288,-0.0020109743
-0.00033347413,-0.00012451176,0.0024181183,0.0032747523,-0.001452076,0.00082229526,0.0002981492,-1.6265054e-05,-0.00024012146,-0.002041169,0.0055575836,0.0101340655,0.0066452613,0.010468773,0.004664379,0.0019183997,0.0059657902,0.0067163287,0.0052151037,0.009363132,0.0086853765,0.009051806,0.0049101627,0.010204986,0.007839254,0.014474505,0.01624005,0.012911405,0.007261864,0.009095878
-0.00045758882,-0.00033069454,0.0033986443,0.0050490904,-0.0019721696,0.0012823272,0.0005033436,-4.0915602e-05,-0.0008593157,-0.0050624143,0.008498918,0.015688993,0.009774185,0.016397981,0.006667977,0.0051219556,0.009731026,0.015029275,0.009002543,0.013990938,0.011289471,0.013156688,0.008361947,0.01600518,0.012550501,0.022314716,0.02549976,0.01720198,0.01106745,0.012195022
0.00057394156,0.0005775239,-3.7377802e-05,-4.5692723e-05,0.0008422743,0.0008011354,0.0007321048,4.6904515e-05,0.0009530219,0.0024582585,-0.0029985372,-0.0057650623,-0.0026124893,-0.0046179653,-0.0031265537,-0.0044123325,-0.003055285,-0.007056287,-0.0005511979,-0.0024066346,0.000355835,-0.0030894426,-0.00064528105,-0.005469144,-0.004468006,-0.015818693,-0.0063634478,-0.005302362,-0.0013675042,-0.0025276514
0.0011844586,0.0011358522,-0.0022038184,-0.0025550527,0.0023863076,0.00077689206,0.0009273939,8.221403e-05,0.0019253764,0.0069652414,-0.010257255,-0.016618203,-0.00946513,-0.016172579,-0.009669745,-0.005543596,-0.009496053,-0.016379377,-0.0040871557,-0.010772242,-0.005770449,-0.009606578,-0.006263156,-0.018829746,-0.014104419,-0.035356797,-0.022053394,-0.017834412,-0.005480362,-0.009361572
0.0011122257,0.0010857027,-0.0015248149,-0.002143951,0.002128228,0.00069764,0.00089106406,8.049672e-05,0.0017654595,0.0058846553,-0.007873934,-0.015564029,-0.009291308,-0.014188846,-0.007981013,-0.0062913187,-0.008456929,-0.013852166,-0.004229305,-0.009648556,-0.005334416,-0.010155739,-0.0045754067,-0.015365664,-0.012678627,-0.03550341,-0.019921444,-0.01604694,-0.006003518,-0.009418318
0.0010631278,0.001118369,-0.0021996784,-0.0030548512,0.0025815442,0.00048078012,0.00061725895,0.00010212487,0.00200259,0.007304614,-0.010271401,-0.017522976,-0.009818976,-0.017022002,-0.008459284,-0.0054360894,-0.009879049,-0.017631425,-0.005364193,-0.011758671,-0.008092966,-0.010046833,-0.006477351,-0.017813554,-0.0140771195,-0.03407562,-0.02572359,-0.01636025,-0.005837395,-0.010470428
0.00028065612,0.00040942148,0.00042825297,0.0006348549,0.00026938965,0.0007674199,0.0005395236,3.0717616e-05,0.0006847951,0.0017734667,-0.00012420572,-0.0015147958,1.4565012e-05,-0.00081082457,-0.0012453418,-0.00085482496,-0.00058109633,-0.0017555092,0.0010228264,0.0007825171,0.0014711122,0.00072973,0.00070448755,-0.00090079795,-0.0013531232,-0.009150031,0.0003188905,-0.00019752252,0.0012362673,0.00032253584
-0.0008256281,-0.00039860423,0.0034023228,0.0048809336,-0.002429309,0.0010114353,0.000377539,-5.205963e-05,-0.0009927176,-0.004829596,0.010612725,0.01742543,0.010940523,0.01810518,0.008084286,0.007913174,0.010516722,0.015515855,0.009887866,0.015146515,0.010919491,0.015312916,0.008311814,0.016958738,0.014416448,0.028167367,0.02752211,0.021704312,0.012706879,0.013544772
1.7267223e-05,0.00013277319,0.0017064252,0.0021114843,-0.00058892457,0.00089720153,0.00033007658,4.4944227e-06,-0.00013942913,-0.001526276,0.002129965,0.0041354643,0.0037107747,0.0061338698,0.0015056828,-0.00032382633,0.0023170088,0.0025913927,0.004007373,0.0055121165,0.0058615655,0.005603879,0.003911348,0.0062606796,0.0043348433,0.0016980972,0.0081651425,0.007948156,0.0034609567,0.0046163853
0.0004755149,0.00064326136,-0.0004460704,-0.0011615946,0.0009230571,0.00068131316,0.0005549741,4.5972938e-05,0.0008805184,0.0033638636,-0.003974782,-0.007127808,-0.004739669,-0.0065851635,-0.0037097535,-0.002966703,-0.00408964,-0.008353046,-0.0015613106,-0.0037155403,-0.0014315946,-0.003704328,-0.0016483247,-0.006414021,-0.005149586,-0.018460616,-0.009664538,-0.0060325917,-0.0019937737,-0.003377178
0.0007974596,0.0010038195,-0.001659079,-0.0028257216,0.0018689184,0.00066561566,0.00077660603,6.5539905e-05,0.001299094,0.0055984585,-0.007923071,-0.013014486,-0.008143634,-0.012938237,-0.006905682,-0.005623554,-0.0075915805,-0.015488241,-0.0039831586,-0.008917745,-0.004518888,-0.008658201,-0.004505491,-0.013870654,-0.011038491,-0.030862505,-0.01871958,-0.013922254,-0.005334441,-0.008100197
0.0010786742,0.0011100664,-0.0023300601,-0.0038837588,0.0028777851,0.00049058476,0.0009803138,8.683846e-05,0.0016772739,0.0069394014,-0.011068616,-0.017500713,-0.0107731465,-0.01772881,-0.008028878,-0.0057516857,-0.009977611,-0.019692825,-0.0063920906,-0.0118127,-0.007650824,-0.011490278,-0.0067151,-0.019366825,-0.013251596,-0.04253514,-0.026771463,-0.019346615,-0.006825649,-0.011654815
-0.00081909227,-0.0006200579,0.004396635,0.0056705545,-0.002746001,0.00093339983,-2.751776e-05,-6.38968e-05,-0.0013309378,-0.006907469,0.011576153,0.019560004,0.011381481,0.021245778,0.008047172,0.0040215235,0.011468099,0.016531557,0.01078186,0.01716928,0.0133251995,0.01931238,0.011017087,0.023309786,0.01616121,0.028888928,0.028472781,0.024234012,0.011043422,0.014464805
-0.00029816534,-1.1806405e-06,0.001915352,0.0029291022,-0.0014200932,0.0008799102,0.00035477115,-1.3874453e-05,-0.0003042159,-0.0017756715,0.0044784807,0.0074301837,0.004885374,0.0071417144,0.00326201,0.0020737173,0.003951098,0.004152986,0.004675835,0.008030065,0.0074784243,0.0070282645,0.0039464864,0.008861468,0.0062219906,0.008233231,0.011239552,0.009999174,0.005329953,0.0066889743
-0.00017895628,-0.000102151236,0.001855066,0.0022713614,-0.0008679513,0.000756868,0.00031759194,-2.071717e-05,-0.00017255111,-0.0014936059,0.004381427,0.0063710455,0.004442612,0.007901431,0.0024217023,0.0018465298,0.0037252314,0.0051212185,0.004434985,0.006566559,0.0059401644,0.007918334,0.004152711,0.006425433,0.0055634566,0.0073984494,0.010224519,0.010241335,0.0056713033,0.005903899
0.0003537603,0.00043950073,0.00021982206,0.0004597785,0.00017291805,0.0007816587,0.00076046656,9.983849e-06,0.00038684855,0.0009818962,-0.0017571774,-0.0028183183,-0.00094338227,-0.0014046554,-0.0024169052,-0.00245927,-0.0016992269,-0.005635755,0.00046932473,-0.00018778435,0.0015590142,-0.00046220107,-9.798203e-05,-0.0023997752,-0.0021320884,-0.012796331,-0.0027777967,-0.0006542322,0.00043414795,-0.00023308705
-4.586264e-05,5.1981646e-05,0.0013684029,0.0018407202,-0.00088008004,0.0007465202,0.0005667424,-2.0219582e-05,-0.00021380487,-0.0011286719,0.0022042724,0.0047278907,0.0038221793,0.0042560906,0.0018973051,0.0027435948,0.0021923454,0.0033145465,0.0032677148,0.0056216926,0.0042145737,0.0040200017,0.002595753,0.0032777293,0.0039881007,0.0025233226,0.006151273,0.006529732,0.004268622,0.0039699776
0.0003688495,0.00047758038,-0.00016246556,1.6029488e-05,0.00046170608,0.00078175025,0.0006857092,1.7146658e-05,0.0005330949,0.0022569934,-0.0033571438,-0.004842377,-0.002592776,-0.0035650085,-0.0030736404,-0.002551129,-0.0026917034,-0.0067511946,1.3939454e-05,-0.0017904241,-0.0002684036,-0.0022463384,-0.00044814427,-0.0045344383,-0.003601883,-0.015970832,-0.005078025,-0.003735543,-6.918199e-05,-0.001475833
0.00054804573,0.00054439454,-0.00055491907,-0.000903942,0.001114306,0.0005284477,0.0005709174,3.5474277e-05,0.0006243941,0.003019429,-0.0051940214,-0.007661762,-0.0037206542,-0.0066613513,-0.004303414,-0.0036777915,-0.0044354876,-0.009202345,-0.00217134,-0.0040414217,-0.0013249379,-0.0038759802,-0.0020028932,-0.006941445,-0.004502684,-0.020191668,-0.009546574,-0.0062209754,-0.0016600945,-0.0032301187
0.00033543765,0.0003991273,0.00055610214,0.0005269308,0.00042672912,0.0006419312,0.00055217947,1.041428e-05,0.00039640185,0.0010590554,-0.0018624563,-0.0026354734,-0.0014917888,-0.0016768677,-0.0021251224,-0.003253106,-0.001672228,-0.005516303,0.0010473613,-0.000762749,0.0015393586,-0.0003883945,0.00038553157,-0.0012313405,-0.00093776913,-0.009904129,-0.0019442292,7.562351e-05,0.00025656173,0.00035359792
0.00038202613,0.0003789657,0.00015541272,0.00018374177,0.00040506697,0.0005791337,0.0006118949,1.7109454e-05,0.0004024468,0.0012350423,-0.0024775218,-0.0035245921,-0.001537201,-0.002419549,-0.0025313932,-0.002902025,-0.0021350998,-0.005624051,4.607439e-05,-0.0015410237,0.00085901085,-0.0015963225,-0.00010355271,-0.002443632,-0.002269491,-0.015044507,-0.0030463315,-0.0012640461,-0.00014423288,-0.0007064586
-0.00037422395,-0.00023289392,0.002322066,0.0027849122,-0.001361537,0.0006714591,0.00015232025,-3.7521924e-05,-0.00031371368,-0.0029138343,0.006464588,0.009655157,0.0063496307,0.010431182,0.0049496284,0.0020161981,0.005042612,0.009470524,0.005812125,0.008819154,0.0077781733,0.00966592,0.0048412685,0.010054468,0.0079379305,0.015195494,0.015177213,0.013122348,0.006125171,0.0072329086
1.9937568e-05,0.00014996275,0.0012991953,0.002002273,-0.0006142872,0.00078398245,0.00052885147,-3.103311e-05,-4.125277e-06,-0.00043510422,0.001510089,0.0034482903,0.0002190806,0.0030859928,-5.8725476e-05,0.0005874458,0.0023609092,0.0044638026,0.0037249215,0.0031667207,0.004239475,0.003950213,0.002281459,0.0037993249,0.0016265475,-0.0011121505,0.0050902166,0.0044979667,0.0038041156,0.0033295215
-0.00016059336,-8.249087e-05,0.0018260314,0.0021175921,-0.0010374024,0.0006555239,0.00024955737,-3.097138e-05,-0.00021571183,-0.0022089914,0.0035399855,0.0060730698,0.0038118102,0.007058925,0.0026251492,2.0546315e-05,0.0032152096,0.004428203,0.004013237,0.0062444964,0.0063606296,0.0059153587,0.0033314573,0.0056548747,0.005384648,0.007919179,0.008580975,0.010421159,0.004372749,0.004934598
-0.0003417196,-0.00019715991,0.0021960535,0.002780827,-0.0015105705,0.0006821022,0.00023296656,-5.029598e-05,-0.0005323618,-0.0033864463,0.0049352827,0.009777943,0.006574484,0.009654454,0.0040945737,0.0026385593,0.004749679,0.007951519,0.00615347,0.008486904,0.008259616,0.009390702,0.0044466024,0.009071871,0.007228156,0.014590157,0.012918197,0.013789521,0.006465522,0.0072228657
-0.00022626351,6.3781554e-06,0.0021136643,0.0025952705,-0.00096743216,0.0008457552,0.00045219535,-4.0039922e-05,-0.00038000435,-0.0020782545,0.0038484659,0.007850637,0.005201293,0.0071020382,0.0033264728,0.003457889,0.0045133918,0.0075072753,0.005806179,0.0073485533,0.0059890933,0.0068898625,0.00404168,0.006953437,0.00594322,0.0072114104,0.011390746,0.010823121,0.0056473687,0.0054473286
0.00022014006,0.0003804549,-3.8242208e-05,-0.0003861024,0.00048865506,0.00051413814,0.0005060149,1.3361089e-05,0.00043256604,0.0015627833,-0.003547632,-0.0042603696,-0.002595217,-0.0032164555,-0.0029986715,-0.002076697,-0.0031059056,-0.0066751065,-0.0010630809,-0.0022259515,0.001050796,-0.0011860039,-0.00060141867,-0.0034226617,-0.0022290703,-0.012523002,-0.004011232,-0.001180756,-4.2919834e-05,-0.0011134328
0.00019023247,0.00035513256,0.00030532747,0.00027049446,5.8404403e-05,0.0006329412,0.00048461728,6.606206e-08,0.0002767095,0.001280028,-0.00224305,-0.0014924527,-0.0018609328,-0.001885616,-0.001322178,0.00018196646,-0.0013503089,-0.0027277435,7.142806e-05,-0.00034688145,0.0018097071,0.00041385298,-6.3054875e-05,-0.0017461363,-0.00046738907,-0.0071955826,-0.0017207492,0.00093039585,0.0014599827,0.00027692056
0.00027067703,0.0003862112,3.4007971e-06,0.00055226835,0.00029166127,0.0007507992,0.0005604844,1.7927608e-05,0.00046969164,0.0017398001,-0.0031873244,-0.0032907962,-0.0012287627,-0.0025897035,-0.001662398,-0.002536171,-0.0020825642,-0.0051902486,0.00013619458,-0.0009982225,0.0012072505,-0.0009048816,-0.0003189544,-0.0027150998,-0.0017679709,-0.009130217,-0.002973416,-0.0018537142,0.00022845596,-0.00031871852
0.00035107395,0.000383259,0.00010190584,0.0012333352,-0.00049711973,0.0008324109,0.00067890366,-4.5763636e-06,0.00045874435,0.00077109586,-0.0012248011,-0.0016557832,-0.0032612607,-0.0015033681,-0.0029764576,-0.0039538504,-0.001055444,-0.0020563048,0.0020998907,-0.00023995133,0.003306475,0.0015042338,-0.00016977868,-0.0018558004,-0.0016087942,-0.006117186,-0.0021791027,-0.0008940472,0.00023440522,0.0012148176
1.0239217e-05,0.0001457492,0.0011128437,0.0020295156,-0.00057916425,0.0009535579,0.00048842345,-5.0486956e-06,0.00020843156,-0.0001383803,0.00090977194,0.0038342439,0.0005778314,0.0037182777,0.0013078491,0.0015539225,0.00277247,0.0052619176,0.0038602608,0.003182252,0.004282092,0.004122649,0.0022043365,0.004228197,0.002182961,0.001639261,0.00689298,0.0039055697,0.0037868505,0.0038068653
0.00064315693,0.0006442331,-0.00075303053,-0.00053048326,0.0013212063,0.0006310955,0.00090111245,4.671075e-05,0.0010602219,0.0037303444,-0.007249917,-0.009939676,-0.0051197303,-0.009291186,-0.0061370432,-0.0031025321,-0.0058243517,-0.010611777,-0.0020838026,-0.0059148995,-0.0022918973,-0.0054837093,-0.0019830004,-0.0076858373,-0.0071368893,-0.024089653,-0.008312776,-0.0101466235,-0.0026873322,-0.0045175715
-0.00035668316,-0.00014895292,0.0024846036,0.003419112,-0.0015617663,0.0009780567,0.00033253978,-3.456781e-05,-0.0001419053,-0.0026315392,0.0054022633,0.010727369,0.005265073,0.0104289325,0.0059186504,0.0029251848,0.0074616275,0.012975943,0.007054938,0.009564037,0.008178424,0.008085656,0.0044860323,0.011131701,0.007758325,0.015847007,0.015811853,0.011901945,0.006068019,0.007750893
0.0004077056,0.00042413297,-0.00031910892,7.165136e-05,0.00081561814,0.0006640658,0.0005250439,4.6438316e-05,0.00076444825,0.0027086304,-0.0052765855,-0.006361533,-0.0045497036,-0.0043323208,-0.003846998,-0.0013997911,-0.0031454554,-0.0055748536,-0.001086418,-0.0037260891,0.0003457649,-0.0013833998,-0.00072068465,-0.004323525,-0.004561309,-0.017668258,-0.003925631,-0.007245034,-0.0011144953,-0.001138506
0.000606204,0.00056201237,-0.00076834153,-0.00040713674,0.0010528017,0.0005741815,0.00070319,4.6649056e-05,0.0007469391,0.0031271183,-0.00681633,-0.0090975175,-0.0061593396,-0.007572345,-0.0061592655,-0.0055902395,-0.005890975,-0.009620122,-0.002349321,-0.0066099255,-0.00026291085,-0.0032632248,-0.0016232601,-0.0055754073,-0.0059946366,-0.021747522,-0.008716103,-0.009028998,-0.0022467743,-0.0026257958
-0.0005182865,-0.00039547315,0.0028907761,0.004048759,-0.002023079,0.001093994,-1.0272852e-06,-4.0041752e-05,-0.00042136665,-0.0038540568,0.006892476,0.014797153,0.0100548165,0.014210079,0.008564242,0.0047328966,0.008662154,0.017420027,0.0076703774,0.01232977,0.010237954,0.011282244,0.0054918816,0.012229426,0.010508113,0.023676574,0.019120594,0.014944913,0.008141065,0.010690316
-0.0002691219,-0.00016422744,0.0025566882,0.0036737341,-0.0013670227,0.0011216342,0.0002859958,-2.6539452e-05,-0.00020826899,-0.0023059049,0.0042760144,0.010742841,0.0050598606,0.010587158,0.0054335576,0.00308037,0.0073649003,0.013069545,0.0067725875,0.0080485605,0.008517196,0.008874639,0.0049746307,0.01095463,0.0061142608,0.011743078,0.01561118,0.008955708,0.006493252,0.0081311045
0.00039508854,0.00048098966,-0.00015424684,-0.00040735013,0.00069228373,0.0004968647,0.0006040634,1.8934476e-05,0.0004846909,0.0017050445,-0.004486112,-0.005715167,-0.004111058,-0.004431868,-0.003968442,-0.0023337244,-0.0031775502,-0.008366214,-0.00065416,-0.003278738,0.00020567374,-0.0019918173,-0.0010473107,-0.0045438395,-0.0039049033,-0.019206528,-0.005539472,-0.003492202,-0.00071871956,-0.0022688345
-0.000390206,-0.0001594653,0.0023338203,0.0026489603,-0.001258747,0.0008532055,6.384807e-05,-2.3393814e-05,-0.00036738877,-0.0030753338,0.005181038,0.0108432975,0.005821581,0.009966797,0.0060457336,0.003348771,0.0060551483,0.009638303,0.0058186282,0.009833181,0.007722514,0.008917644,0.0042015403,0.010770429,0.0079749925,0.010885946,0.011883523,0.013198811,0.0056213224,0.00625671
-0.00021603196,1.5557567e-05,0.001620935,0.0016753474,-0.0006637381,0.0006822284,0.00019099469,-5.114255e-06,-9.9125406e-05,-0.0012448216,0.0030559911,0.0063081607,0.0015837781,0.005456482,0.0034541136,0.0024720295,0.0031701876,0.005857972,0.0035249696,0.0055273594,0.0054655597,0.006016859,0.0029921809,0.006376052,0.004581832,0.0023618666,0.007028166,0.007607731,0.0038600608,0.0038463313
-0.0010498612,-0.0004995957,0.004123777,0.005294451,-0.0028682018,0.0011020139,-0.00019062593,-5.8156602e-05,-0.00087482255,-0.006389527,0.012436287,0.022516804,0.010964403,0.0193912,0.013180339,0.008458929,0.012346445,0.022974908,0.0100200055,0.018311962,0.0113991285,0.016148796,0.007896948,0.020869251,0.014488639,0.031540688,0.02364507,0.02526688,0.010361077,0.01167669
-0.00019987083,-1.1190228e-05,0.0018775583,0.0021263196,-0.000899082,0.00084107596,0.0003446978,-1.7390254e-05,-0.0001448567,-0.0024065252,0.0038470938,0.008078474,0.0040012742,0.006405889,0.00453093,0.003850671,0.004178134,0.0074528684,0.0047393497,0.0073924987,0.005411073,0.0068695582,0.0032509188,0.006284058,0.0057999217,0.0045631416,0.0071478416,0.0100450525,0.005094737,0.004722392
0.00090189866,0.0009381424,-0.0020906846,-0.0026684497,0.0021051806,0.00028600678,0.0009137454,5.3653494e-05,0.0011164456,0.0067039854,-0.009934663,-0.018096466,-0.012092533,-0.01564466,-0.010463839,-0.0054114372,-0.009806433,-0.022547059,-0.0057714325,-0.012506265,-0.0055870633,-0.012217417,-0.0051464587,-0.014858429,-0.0108690355,-0.031987686,-0.019545846,-0.017597793,-0.0055251806,-0.007926975
0.0004876956,0.0005404301,-0.0007859514,-0.00095109316,0.0007301713,0.00057182094,0.00069204596,3.057978e-05,0.0006159227,0.00312779,-0.0056123016,-0.007856624,-0.0058514886,-0.0071168966,-0.0051933355,-0.0005962809,-0.005038785,-0.010682235,-0.0023652737,-0.004841262,-0.0021129604,-0.005871877,-0.0025561214,-0.0074138995,-0.0048958575,-0.019987218,-0.010334533,-0.008434873,-0.0019495084,-0.0031189513
1.3383162e-05,0.00011515866,0.0012514055,0.0012447485,-0.0005972198,0.00066236424,0.00033626845,-1.0398457e-05,0.00010873648,-0.00087166415,0.0021298907,0.0034108334,0.0007213694,0.0030245397,0.0013835022,0.0013840187,0.0019652655,0.001515426,0.0024708416,0.003926695,0.0040103123,0.0029725134,0.0015086673,0.0023961174,0.0028104698,-0.00048470637,0.0029936065,0.0057183905,0.0026223946,0.0022886223
0.0003996972,0.0004701984,4.4369925e-05,-0.00042346065,0.0006844531,0.0005800814,0.0005032921,2.5764472e-05,0.00057124323,0.002198517,-0.0030160786,-0.004754352,-0.0050043566,-0.004275892,-0.0036015362,-0.0012661144,-0.0027819427,-0.006384493,-0.0005461764,-0.00273381,-0.00023882175,-0.002432148,-0.00077929406,-0.004692297,-0.002930534,-0.013932278,-0.004906603,-0.0045884596,-0.0006795834,-0.0019707256
-0.00011241865,9.1404094e-05,0.001397076,0.0010184887,-0.0005478992,0.00066830806,0.00021109416,-1.7444358e-06,0.00010602212,-0.00073391944,0.0014374354,0.0044211745,0.0011280233,0.0039541256,0.0017890744,0.0020137578,0.0022335325,0.0025241596,0.0025645536,0.0039640763,0.0036887426,0.0038967861,0.0019356338,0.00430509,0.0030806896,0.0026868796,0.003930927,0.006258162,0.0029198576,0.0032273019
0.00071537495,0.0005969612,-0.00072707934,0.00068323384,0.00033015426,0.00096461864,0.0010501719,2.5021998e-05,0.00076289586,0.0023922434,-0.006225821,-0.00772954,-0.006665235,-0.010520678,-0.006642715,-0.0036412429,-0.005941544,-0.009580886,-0.0007640987,-0.0045902496,-0.00066037657,-0.003843069,-0.0011171038,-0.010214254,-0.007038163,-0.02085549,-0.012244841,-0.007975061,-0.0016452326,-0.0039455364
0.00085929583,0.0006664689,-0.0011238415,0.00019512966,0.00085737184,0.0010141014,0.00096946757,3.790467e-05,0.00094470783,0.004039466,-0.0075382395,-0.010486482,-0.0074220095,-0.012089806,-0.0069279177,-0.003964814,-0.0075555253,-0.009498404,-0.0019314322,-0.00749656,-0.0025107206,-0.004735699,-0.001881726,-0.013401495,-0.008689215,-0.024480782,-0.015016173,-0.009472502,-0.0021385914,-0.0051437453
0.0008038022,0.00059769687,-0.0008252255,0.00025625876,0.0006985383,0.0010241619,0.00080646074,3.1598145e-05,0.00087378675,0.0033707793,-0.0064040287,-0.008711045,-0.007223564,-0.010145727,-0.006324785,-0.003427105,-0.006168235,-0.007467215,-0.0015153193,-0.0070684105,-0.00030170218,-0.0021990049,-0.0013754498,-0.010726936,-0.0077899564,-0.019889649,-0.011313429,-0.009432023,-0.0018181574,-0.0032395935
-0.0007259992,-0.00034817975,0.0036718508,0.005187397,-0.0024362968,0.0018357337,0.000549329,-5.1112896e-05,-0.0005932182,-0.0043559344,0.0077346656,0.018575879,0.010913999,0.014779119,0.011416918,0.0055829883,0.011659779,0.019346133,0.011228039,0.01832575,0.010738112,0.013373932,0.007900155,0.01468352,0.013525988,0.03386654,0.027151845,0.017122408,0.008264759,0.008707512
-0.0001805054,5.630349e-05,0.0017428384,0.0028646528,-0.00094622327,0.0014677908,0.0005753011,-4.80363e-06,-2.0998046e-05,-0.0009980154,0.0016600784,0.0071618697,0.004884391,0.005340073,0.004715597,0.0017144502,0.0043108086,0.0062523964,0.00533977,0.0072222976,0.0052184425,0.005255793,0.0039581293,0.005191091,0.0045062513,0.010016879,0.009680929,0.006254436,0.0039846655,0.0039204643
5.2548057e-05,5.3518666e-05,0.0015402312,0.0023204093,-0.0008002239,0.0011486554,0.00049117603,-1.0976905e-05,0.00022852323,-0.0011111125,0.0015266249,0.0055727395,0.002939777,0.0043869084,0.002229448,-7.225841e-05,0.0029179282,0.004435915,0.0041834796,0.0057769767,0.0051617296,0.005052544,0.002458153,0.0034963037,0.0037531427,0.008087555,0.0054325145,0.007520663,0.0035774424,0.0042993557
9.4007744e-05,0.00026484585,0.001066157,0.0019091893,-0.00017483812,0.0011580868,0.00061408797,2.167164e-05,0.00047264807,0.00026985607,-0.00069155166,0.0020312292,0.0018739508,0.0006952371,0.0013499837,0.0013326672,0.0015156551,-0.0011184374,0.001943046,0.0022047877,0.0026342624,0.0024357862,0.0017263009,0.0024557034,0.00034910906,-0.0017659392,0.002447443,0.0022850896,0.0016605568,0.002149131
